Department,Design,Class,Sub-Class,Item  #,Style  #,Vendor Model  #,Vendor  #,Item Desc,Store,Individual Cost Value,On-hand,Individual Selling Value,Image Dir.,AvgWeight,Create Date,Whole Cost
SLVR CHAIN,LINKNLOCK,-,22,225253-22,G 090 2L-4,G 090 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-SAL,76,1,304,\225249-8.webp,13.4,6/18/2025,110.55
SLVR CHAIN,LINKNLOCK,-,24,224438-24,CMM 040 8L-3,CMM 040 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN ( NO WARRANTY )",DBC-STOCK,44,1,264,\224433-18.webp,7.4,6/8/2025,96
SLVR CHAIN,LINKNLOCK,-,16,225145-16,G 035 2L,G 035 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",MAIN,17,53,119,\225145-16.webp,2.1,6/17/2025,43.27
SLVR CHAIN,LINKNLOCK,-,24,224437-24,CRB 160 8L-4,CRB 160 8L,COAR,"SILVER ""LINKNLOCK"" SNAKE CHAIN ( NO WARRANTY )",VJ-PALM,23,1,161,\224427-16.webp,3.5,6/8/2025,58.55
SLVR CHAIN,LINKNLOCK,-,24,224710-24,A3 250 6L-3,A3 250 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",VJ-OAK,384,1,1536,\224704-8.webp,71.4,6/12/2025,558.55
SLVR CHAIN,LINKNLOCK,-,22,225359-22,GC 160 OVA-3,GC 160 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN CHAIN",VJ-INLND,227,1,908,\225356-8.webp,41.7,6/19/2025,330.18
SLVR CHAIN,LINKNLOCK,-,18,224424-18,CMM 035 8L-1,CMM 035 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN ( NO WARRANTY )",VJ-HEND,28,1,196,\224423-16.webp,4.5,6/8/2025,71.27
SLVR CHAIN,LINKNLOCK,-,22,224593-22,VAL 040 DST-4,VAL 040 DST,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",VJ-ROSE,18,1,126,,3,6/12/2025,45.82
SLVR CHAIN,LINKNLOCK,-,22,225177-22,OT 140 6L-2,OT 140 6L,COAR,"SILVER ""LINKNLOCK"" TIGER EYE CHAIN",VJ-VIS,173,1,779,\225175-8.webp,32,6/17/2025,283.27
SLVR CHAIN,LINKNLOCK,-,30,224625-30,TD 080 6LC-6,TD 080 6LC,COAR,"SILVER ""LINKNLOCK"" MARINER CHAIN",VJ-ONT,66,1,396,\224614-8.webp,11.7,6/12/2025,144
SILVR BRCL,LINKNLOCK,-,9,224372-9,GRD 120 6L-1,GRD 120 6L,COAR,"SILVER ""LINKNLOCK"" DOUBLE CURB BRACELET",VJ-BAKER,76,1,342,\224371-8.webp,13.8,6/7/2025,124.36
SLVR CHAIN,LINKNLOCK,-,30,228285-30,F 100 4L-5,F 100 4L,COAR,"SILVER ""LINKNLOCK"" D/C ROLO CHAIN",VJ-RENO,108,1,540,\225482-18.webp,19.8,8/4/2025,196.36
SLVR CHAIN,LINKNLOCK,-,22,224891-22,CPC 135 8L-3,CPC 135 8L,COAR,"SILVER ""LINKNLOCK"" ICE CHAIN",VJ-OAK,22,1,154,\224888-16.webp,3.2,6/16/2025,56
SLVR CHAIN,LINKNLOCK,-,26,225323-26,GRT 180 10LT-6,GRT 180 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-SOLANO,206,1,824,,37.2,6/19/2025,299.64
SLVR CHAIN,LINKNLOCK,-,18,224778-18,SING 025 2L-1,SLVR CHAIN,COAR,"SILVER ""LINKNLOCK"" SINGAPORE CHAIN ( NO WARRANTY )",MAIN,12,70,72,\224776-16.webp,1.7,6/13/2025,26.18
SLVR CHAIN,LINKNLOCK,-,18,225241-18,G 070 2L,G 070 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",DBC-GM,38,1,152,\225241-18.webp,6.9,6/18/2025,55.27
SLVR CHAIN,LINKNLOCK,-,26,224688-26,A3 150 6L-3,A3 150 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",VJ-VICTOR,150,1,675,\224683-20.webp,27.3,6/12/2025,245.45
SILVR BRCL,LINKNLOCK,-,8,224512-8,GR 300 6L,GR 300 6L,COAR,"SILVER ""LINKNLOCK"" CURB BRACELET",VJ-SAL,198,1,891,\224512-8.webp,36.2,6/10/2025,324
SLVR CHAIN,LINKNLOCK,-,22,224296-22,CMM 090 8L-2,CMM 090 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-BAKER,183,1,732,\224289-8.webp,33.9,6/6/2025,266.18
SLVR CHAIN,LINKNLOCK,-,20,224890-20,CPC 135 8L-2,CPC 135 8L,COAR,"SILVER ""LINKNLOCK"" ICE CHAIN",VJ-VICTOR,17,1,119,\224888-16.webp,3,6/16/2025,43.27
SLVR CHAIN,LINKNLOCK,-,24,224892-24,CPC 135 8L-4,CPC 135 8L,COAR,"SILVER ""LINKNLOCK"" ICE CHAIN",VJ-ROSE,22,1,154,\224888-16.webp,3.5,6/16/2025,56
SLVR CHAIN,LINKNLOCK,-,22,224593-22,VAL 040 DST-4,VAL 040 DST,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",VJ-LIV,18,1,126,,3,6/12/2025,45.82
SLVR CHAIN,LINKNLOCK,-,26,225426-26,GR 220 6L-5,GR 220 6L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",DBC-GM,358,1,1432,\225421-8.webp,66.9,6/20/2025,520.73
SLVR CHAIN,LINKNLOCK,-,16,224872-16,CP 200 DMN,CP 200 DMN,COAR,"SILVER ""LINKNLOCK"" BEADS CHAIN ( NO WARRANTY )",VJ-S.ANITA,24,1,168,\224872-16.webp,4,6/16/2025,61.09
SLVR CHAIN,LINKNLOCK,-,20,224306-20,A3T 180 6L-2,A3T 180 6L,COAR,"SILVER ""LINKNLOCK"" FIGARUCCI CHAIN",VJ-PALM,178,1,801,\224300-8.webp,32.9,6/6/2025,291.27
SLVR CHAIN,LINKNLOCK,-,24,224519-24,CRB 250 8L-4,CRB 250 8L,COAR,"SILVER ""LINKNLOCK"" SNAKE CHAIN ( NO WARRANTY )",VJ-LONG,34,1,204,\224469-16.webp,5.3,6/10/2025,74.18
SLVR CHAIN,LINKNLOCK,-,30,225339-30,GRT 250 10LT-6,GRT 250 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",MAIN,428,2,1712,,78.1,6/19/2025,622.55
SLVR CHAIN,LINKNLOCK,-,18,225468-18,F 035 ND-5,F 035 ND,COAR,"SILVER ""LINKNLOCK"" VERMEIL PLATED BAR CABLE CHAIN ( NO WARRANTY )",DBC-GM,23,1,161,\225452-16.webp,3.6,6/20/2025,58.55
SILVR BRCL,LINKNLOCK,-,9,225371-9,GC 250 OVA-1,GC 250 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN BRACELET",VJ-LONG,226,1,904,\225370-8.webp,41.1,6/19/2025,328.73
SLVR CHAIN,LINKNLOCK,-,18,224457-18,CMM 060 8L-2,CMM 060 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN",VJ-VICTOR,71,1,284,\224455-7.webp,12.4,6/9/2025,103.27
SLVR CHAIN,LINKNLOCK,-,24,225103-24,V 019 8L-4,V 019 8L,COAR,"SILVER ""LINKNLOCK"" SQUARE BOX CHAIN ( NO WARRANTY )",VJ-EAST,23,1,115,,3.3,6/17/2025,41.82
SLVR CHAIN,LINKNLOCK,-,24,224465-24,CRB 200 8L-4,CRB 200 8L,COAR,"SILVER ""LINKNLOCK"" SNAKE CHAIN ( NO WARRANTY )",VJ-SERRA,28,1,140,\224458-16.webp,4.2,6/9/2025,50.91
SLVR CHAIN,LINKNLOCK,-,22,224386-22,VAL 040 DS651-3,VAL 040 DS651,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",VJ-VICTOR,20,2,100,,2.4,6/7/2025,36.36
SLVR CHAIN,LINKNLOCK,-,30,224687-30,TD 120 6LC-6,TD 120 6LC,COAR,"SILVER ""LINKNLOCK"" PUFF MARINER CHAIN",VJ-RENO,146,1,730,\224627-8.webp,26.2,6/12/2025,265.45
SLVR CHAIN,LINKNLOCK,-,22,224426-22,CMM 035 8L-3,CMM 035 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN ( NO WARRANTY )",VJ-PALM,34,1,238,\224423-16.webp,5.4,6/8/2025,86.55
SLVR CHAIN,LINKNLOCK,-,22,224386-22,VAL 040 DS651-3,VAL 040 DS651,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",VJ-RENO,20,2,100,,2.4,6/7/2025,36.36
SLVR CHAIN,LINKNLOCK,-,24,224710-24,A3 250 6L-3,A3 250 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",VJ-CHAND,384,1,1536,\224704-8.webp,71.4,6/12/2025,558.55
SILVR BRCL,LINKNLOCK,-,8,224456-8,CMM 060 8L-1,CMM 060 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE BRACELET ( NO WARRANTY )",DBC-STOCK,33,1,231,\224455-7.webp,5.7,6/9/2025,84
SLVR CHAIN,LINKNLOCK,-,20,224607-20,A3T 150 6L-2,A3T 150 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",VJ-HEND,135,1,608,\224605-8.webp,24.3,6/12/2025,221.09
SLVR CHAIN,LINKNLOCK,-,30,224365-30,GRD 060 6L-5,GRD 060 6L,COAR,"SILVER ""LINKNLOCK"" DOUBLE CURB CHAIN",VJ-OAK,60,1,300,,11,6/7/2025,109.09
SLVR CHAIN,LINKNLOCK,-,22,225366-22,GC 180 OVA-3,GC 180 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN CHAIN",VJ-OAK,286,1,1144,\225363-8.webp,52.6,6/19/2025,416
SLVR CHAIN,LINKNLOCK,-,24,224843-24,SING 035 2L-4,SING 035 2L,COAR,"SILVER ""LINKNLOCK"" SINGAPORE CHAIN ( NO WARRANTY )",VJ-CHAND,23,1,161,\224834-16.webp,4,6/14/2025,58.55
SLVR CHAIN,LINKNLOCK,-,26,225338-26,GRT 250 10LT-54,GRT 250 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",DBC-STOCK,379,1,1516,,69.5,6/19/2025,551.27
SLVR CHAIN,LINKNLOCK,-,22,225432-22,GR 250 6L-3,GR 250 6L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-SERRA,395,1,1778,\225428-8.webp,58.5,6/20/2025,646.55
SLVR CHAIN,LINKNLOCK,-,24,225178-24,OT 140 6L-3,OT 140 6L,COAR,"SILVER ""LINKNLOCK"" TIGER EYE CHAIN",VJ-LIV,189,1,851,\225175-8.webp,35,6/17/2025,309.45
SLVR CHAIN,LINKNLOCK,-,20,224600-20,VAL 050 DST-3,VAL 050 DST,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",DBC-GM,30,1,150,,4.7,6/12/2025,54.55
SLVR CHAIN,LINKNLOCK,-,20,225475-20,F 045 4L-1,F 045 4L,COAR,"SILVER ""LINKNLOCK"" ROLO CHAIN ( NO WARRANTY )",VJ-LONG,17,1,77,,2.7,6/20/2025,28
SLVR CHAIN,LINKNLOCK,-,22,224405-22,VAL 100 DS651-2,VAL 100 DS651,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN",VJ-PB,83,2,415,\224403-18.webp,14.2,6/7/2025,150.91
SLVR CHAIN,LINKNLOCK,-,20,224418-20,CMM 030 8L-2,CMM 030 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN ( NO WARRANTY )",VJ-INLND,23,1,138,\224416-16.webp,3.5,6/7/2025,50.18
SLVR CHAIN,LINKNLOCK,-,20,225479-20,F 060 4L-1,F 060 4L,COAR,"SILVER ""LINKNLOCK"" ROLO CHAIN ( NO WARRANTY )",VJ-ROSE,33,1,198,\225478-18.webp,5.3,6/20/2025,72
SLVR CHAIN,LINKNLOCK,-,20,224459-20,CMM 060 8L-3,CMM 060 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN",VJ-ONT,76,1,304,\224455-7.webp,13.9,6/9/2025,110.55
SLVR CHAIN,LINKNLOCK,-,20,224861-20,TD 120 6LPC,TD 120 6LPC,COAR,"SILVER ""LINKNLOCK"" PUFF MARINER PAVE CHAIN",VJ-SOLANO,98,1,392,\224861-20.webp,17.6,6/14/2025,142.55
SLVR CHAIN,LINKNLOCK,-,22,225463-22,FVAL 050 DST-3,FVAL 050 DST,COAR,"SILVER ""LINKNLOCK"" LINK CHAIN ( NO WARRANTY)",VJ-S.ANITA,22,1,110,\225460-16.webp,3.9,6/20/2025,40
SLVR CHAIN,LINKNLOCK,-,22,228258-22,GRD 060 6L-6,GRD 060 6L,COAR,"SILVER ""LINKNLOCK"" DOUBLE CURB CHAIN ( NO WARRANTY )",MAIN,44,4,220,,7.7,8/4/2025,80
SLVR CHAIN,LINKNLOCK,-,26,225323-26,GRT 180 10LT-6,GRT 180 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-LONG,206,1,824,,37.2,6/19/2025,299.64
SLVR CHAIN,LINKNLOCK,-,24,224497-24,CMM 070 8L-4,CMM 070 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-MOD,124,1,496,\224488-7.webp,22.5,6/10/2025,180.36
SLVR CHAIN,LINKNLOCK,-,18,224889-18,CPC 135 8L-1,CPC 135 8L,COAR,"SILVER ""LINKNLOCK"" ICE CHAIN",VJ-S.ROSA,17,1,119,\224888-16.webp,2.7,6/16/2025,43.27
SLVR CHAIN,LINKNLOCK,-,24,224644-24,TD 120 6LC-4,TD 120 6LC,COAR,"SILVER ""LINKNLOCK"" MARINER CHAIN",VJ-SOLANO,114,1,456,\224627-8.webp,20.3,6/12/2025,165.82
SLVR CHAIN,LINKNLOCK,-,26,224429-26,CMM 035 8L-5,CMM 035 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN ( NO WARRANTY )",VJ-OAK,39,1,273,\224423-16.webp,6.4,6/8/2025,99.27
SLVR CHAIN,LINKNLOCK,-,20,225377-20,GR 080 6L-1,GR 080 6L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-VIS,44,1,220,\225376-18.webp,7.1,6/19/2025,80
SLVR CHAIN,LINKNLOCK,-,22,224296-22,CMM 090 8L-2,CMM 090 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-ROSE,183,1,732,\224289-8.webp,33.9,6/6/2025,266.18
SILVR BRCL,LINKNLOCK,-,9,225415-9,GR 200 6L-1,GR 200 6L,COAR,"SILVER ""LINKNLOCK"" CURB BRACELET",VJ-PALM,91,1,410,\225414-8 NEW.webp,16.7,6/20/2025,149.09
SLVR CHAIN,LINKNLOCK,-,22,224493-22,CMM 070 8L-3,CMM 070 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-VICTOR,113,1,452,\224488-7.webp,20.3,6/10/2025,164.36
SLVR CHAIN,LINKNLOCK,-,26,225338-26,GRT 250 10LT-54,GRT 250 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",MAIN,379,4,1516,,69.5,6/19/2025,551.27
SLVR CHAIN,LINKNLOCK,-,22,225480-22,F 060 4L-2,F 060 4L,COAR,"SILVER ""LINKNLOCK"" ROLO CHAIN ( NO WARRANTY )",VJ-EAST,33,1,231,\225478-18.webp,5.8,6/20/2025,84
SLVR CHAIN,LINKNLOCK,-,20,225342-20,GRT 300 10LT-2,GRT 300 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-HEND,340,1,1360,,62.5,6/19/2025,494.55
SLVR CHAIN,LINKNLOCK,-,22,224361-22,GRD 060 6L-2,GRD 060 6L,COAR,"SILVER ""LINKNLOCK"" DOUBLE CURB CHAIN ( NO WARRANTY )",VJ-PALM,49,1,245,,8.3,6/7/2025,89.09
SLVR CHAIN,LINKNLOCK,-,26,224609-26,CMM 120 8L-4,CMM 120 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN",VJ-VICTOR,354,1,1416,\224346-8.webp,65.3,6/12/2025,514.91
SLVR CHAIN,LINKNLOCK,-,22,224386-22,VAL 040 DS651-3,VAL 040 DS651,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",VJ-LIV,20,1,100,,2.4,6/7/2025,36.36
SLVR CHAIN,LINKNLOCK,-,30,224345-30,CMM 100 8L-3,CMM 100 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN ( NO WARRANTY )",VJ-ONT,306,1,1224,\224308-22.webp,56.3,6/7/2025,445.09
SLVR CHAIN,LINKNLOCK,-,22,225268-22,GRT 080 10LT-2,GRT 080 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-INLND,34,1,238,,5.8,6/18/2025,86.55
SLVR CHAIN,LINKNLOCK,-,22,225268-22,GRT 080 10LT-2,GRT 080 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-FRE,34,1,238,,5.8,6/18/2025,86.55
SLVR CHAIN,LINKNLOCK,-,20,225267-20,GRT 080 10LT-1,GRT 080 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-ONT,34,2,204,,5.3,6/18/2025,74.18
SLVR CHAIN,LINKNLOCK,-,24,224642-24,A3 050 2L-3,A3 050 2L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN ( NO WARRANTY )",VJ-BAY,22,1,154,\224630-18.webp,3.7,6/12/2025,56
SLVR CHAIN,LINKNLOCK,-,20,224607-20,A3T 150 6L-2,A3T 150 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",VJ-BAY,135,1,608,\224605-8.webp,24.3,6/12/2025,221.09
SLVR CHAIN,LINKNLOCK,-,30,225257-30,G 090 2L-7,G 090 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",MAIN,103,3,412,\225249-8.webp,18.2,6/18/2025,149.82
SILVR BRCL,LINKNLOCK,-,8,224627-8,TD 120 6LC,TD 120 6LC,COAR,"SILVER ""LINKNLOCK"" PUFF MARINER BRACELET ( NO WARRANTY )",VJ-MOD,33,1,165,\224627-8.webp,5.7,6/12/2025,60
SLVR CHAIN,LINKNLOCK,-,22,224862-22,TD 120 6LPC-1,TD 120 6LPC,COAR,"SILVER ""LINKNLOCK"" PUFF MARINER PAVE CHAIN",VJ-CHAND,108,1,432,\224861-20.webp,19.1,6/14/2025,157.09
SLVR CHAIN,LINKNLOCK,-,22,224660-22,A3 090 6L-2,A3 090 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",VJ-INLND,54,1,243,\224658-18.webp,9.8,6/12/2025,88.36
SLVR CHAIN,LINKNLOCK,-,22,224447-22,CMM 050 8L-4,CMM 050 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-S.ROSA,65,1,260,\224443-7.webp,11.2,6/8/2025,94.55
SILVR BRCL,LINKNLOCK,-,9,225415-9,GR 200 6L-1,GR 200 6L,COAR,"SILVER ""LINKNLOCK"" CURB BRACELET",VJ-MOD,91,1,410,\225414-8 NEW.webp,16.7,6/20/2025,149.09
SLVR CHAIN,LINKNLOCK,-,22,224434-22,CRB 160 8L-3,CRB 160 8L,COAR,"SILVER ""LINKNLOCK"" SNAKE CHAIN ( NO WARRANTY )",DBC-STOCK,23,1,161,\224427-16.webp,3.2,6/8/2025,58.55
SLVR CHAIN,LINKNLOCK,-,22,224493-22,CMM 070 8L-3,CMM 070 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-BAKER,113,1,452,\224488-7.webp,20.3,6/10/2025,164.36
SLVR CHAIN,LINKNLOCK,-,24,225379-24,GR 080 6L-3,GR 080 6L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-ROSE,49,1,245,\225376-18.webp,8.5,6/19/2025,89.09
SLVR CHAIN,LINKNLOCK,-,22,225432-22,GR 250 6L-3,GR 250 6L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",DBC-GM,395,1,1778,\225428-8.webp,58.5,6/20/2025,646.55
SLVR CHAIN,LINKNLOCK,-,22,224653-22,A3 070 6L-2,A3 070 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN ( NO WARRANTY )",VJ-SAL,33,1,231,\224650-18.webp,6,6/12/2025,84
SLVR CHAIN,LINKNLOCK,-,18,225439-18,F 025 ND-1,F 025 ND,COAR,"SILVER ""LINKNLOCK""   ROLO CHAIN ( NO WARRANTY )",MAIN,12,199,84,\225438-16.webp,1.5,6/20/2025,30.55
SLVR CHAIN,LINKNLOCK,-,26,225368-26,GC 180 OVA-5,GC 180 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN CHAIN",VJ-RENO,356,1,1424,\225363-8.webp,65.1,6/19/2025,517.82
SLVR CHAIN,LINKNLOCK,-,30,224604-30,VAL 050 DST-7,VAL 050 DST,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",MAIN,40,1,200,,6.7,6/12/2025,72.73
SLVR CHAIN,LINKNLOCK,-,22,225359-22,GC 160 OVA-3,GC 160 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN CHAIN",VJ-PALM,227,1,908,\225356-8.webp,41.7,6/19/2025,330.18
SILVR BRCL,LINKNLOCK,-,9,225348-9,GC 120 OVA-1,GC 120 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN BRACELET",VJ-PALM,55,1,220,\225347-8.webp,9.9,6/19/2025,80
SLVR CHAIN,LINKNLOCK,-,20,224446-20,CMM 050 8L-3,CMM 050 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",DBC-STOCK,60,1,240,\224443-7.webp,10.3,6/8/2025,87.27
SLVR CHAIN,LINKNLOCK,-,22,224641-22,TD 120 6LC-3,TD 120 6LC,COAR,"SILVER ""LINKNLOCK"" MARINER CHAIN",VJ-SOLANO,103,1,412,\224627-8.webp,18.7,6/12/2025,149.82
SLVR CHAIN,LINKNLOCK,-,18,225410-18,F 025 ND-3,F 025 ND,COAR,"SILVER ""LINKNLOCK"" VERMEIL PLATED ROLO CHAIN ( NO WARRANTY )",VJ-OAK,6,1,42,\225438-16.webp,0.9,6/20/2025,15.27
SILVR BRCL,LINKNLOCK,-,8,225278-8,GRT 180 10LT,GRT 180 10LT,COAR,"SILVER ""LINKNLOCK"" CURB BRACELET",VJ-CULVER,69,1,276,,11.4,6/18/2025,100.36
SLVR CHAIN,LINKNLOCK,-,26,224466-26,CMM 060 8L-6,CMM 060 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN",VJ-PB,98,1,392,\224455-7.webp,18,6/9/2025,142.55
SLVR CHAIN,LINKNLOCK,-,24,225464-24,FVAL 050 DST-4,FVAL 050 DST,COAR,"SILVER ""LINKNLOCK"" LINK CHAIN ( NO WARRANTY)",VJ-PALM,27,2,135,\225460-16.webp,4.1,6/20/2025,49.09
SLVR CHAIN,LINKNLOCK,-,24,225477-24,F 045 4L-3,F 045 4L,COAR,"SILVER ""LINKNLOCK"" ROLO CHAIN ( NO WARRANTY )",VJ-ONT,23,1,104,,3.4,6/20/2025,37.82
SLVR CHAIN,LINKNLOCK,-,26,225104-26,V 019 8L-5,V 019 8L,COAR,"SILVER ""LINKNLOCK"" SQUARE BOX CHAIN ( NO WARRANTY )",VJ-S.ROSA,24,1,120,,3.5,6/17/2025,43.64
SLVR CHAIN,LINKNLOCK,-,24,224328-24,A3T 220 6L-4,A3T 220 6L,COAR,"SILVER ""LINKNLOCK"" FIGARUCCI CHAIN",DBC-STOCK,301,1,1204,\224324-8.webp,55.5,6/7/2025,437.82
SLVR CHAIN,LINKNLOCK,-,22,225424-22,GR 220 6L-3,GR 220 6L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-CHAND,305,1,1220,\225421-8.webp,56.2,6/20/2025,443.64
SLVR CHAIN,LINKNLOCK,-,22,225274-22,GRT 120 10LT-2,GRT 120 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-OAK,71,1,320,,12.4,6/18/2025,116.36
SLVR CHAIN,LINKNLOCK,-,20,224446-20,CMM 050 8L-3,CMM 050 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-RENO,60,1,240,\224443-7.webp,10.3,6/8/2025,87.27
SLVR CHAIN,LINKNLOCK,-,24,224686-24,A3 150 6L-2,A3 150 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",VJ-SAL,134,1,603,\224683-20.webp,25,6/12/2025,219.27
SLVR CHAIN,LINKNLOCK,-,22,224493-22,CMM 070 8L-3,CMM 070 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",DBC-GM,113,1,452,\224488-7.webp,20.3,6/10/2025,164.36
SLVR CHAIN,LINKNLOCK,-,22,224842-22,SING 035 2L-3,SING 035 2L,COAR,"SILVER ""LINKNLOCK"" SINGAPORE CHAIN ( NO WARRANTY )",VJ-LONG,23,1,161,\224834-16.webp,3.7,6/14/2025,58.55
SLVR CHAIN,LINKNLOCK,-,24,224661-24,A3 090 6L-3,A3 090 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",DBC-STOCK,60,1,270,\224658-18.webp,10.6,6/12/2025,98.18
SLVR CHAIN,LINKNLOCK,-,18,224424-18,CMM 035 8L-1,CMM 035 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN ( NO WARRANTY )",VJ-FRE,28,1,196,\224423-16.webp,4.5,6/8/2025,71.27
SLVR CHAIN,LINKNLOCK,-,30,224596-30,VAL 040 DST-7,VAL 040 DST,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",VJ-SOLANO,23,1,161,,3.8,6/12/2025,58.55
SILVR BRCL,LINKNLOCK,-,9,225259-9,G 120 2L-1,G 120 2L,COAR,"SILVER ""LINKNLOCK"" CURB BRACELET",VJ-BAKER,59,1,236,\225258-8.webp,10.4,6/18/2025,85.82
SLVR CHAIN,LINKNLOCK,-,18,224889-18,CPC 135 8L-1,CPC 135 8L,COAR,"SILVER ""LINKNLOCK"" ICE CHAIN",DE-SOUTH,17,1,119,\224888-16.webp,2.7,6/16/2025,43.27
SLVR CHAIN,LINKNLOCK,-,30,225375-30,GC 250 OVA-5,GC 250 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN CHAIN",VJ-RENO,775,1,3100,\225370-8.webp,143.5,6/19/2025,1127.27
SLVR CHAIN,LINKNLOCK,-,22,224460-22,CMM 060 8L-4,CMM 060 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN",VJ-EAST,87,1,348,\224455-7.webp,15.2,6/9/2025,126.55
SLVR CHAIN,LINKNLOCK,-,24,225322-24,GRT 180 10LT-5,GRT 180 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-CHAND,190,1,760,,34.4,6/19/2025,276.36
SLVR CHAIN,LINKNLOCK,-,26,225330-26,GRT 220 10LT-5,GRT 220 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-SERRA,255,1,1020,,46.7,6/19/2025,370.91
